date,equity,cash,num_positions,peak,drawdown
2024-01-02 00:00:00+00:00,100000.0,100000.0,0,100000.0,0.0
2024-01-03 00:00:00+00:00,99880.01999000502,19920.000000000015,1,100000.0,-0.0011998000999497993
2024-01-04 00:00:00+00:00,98423.77406652049,19920.000000000015,1,100000.0,-0.015762259334795137
2024-01-05 00:00:00+00:00,98043.91922186034,19920.000000000015,1,100000.0,-0.019560807781396572
2024-01-08 00:00:00+00:00,99833.96062117364,19920.000000000015,1,100000.0,-0.0016603937882636588
2024-01-09 00:00:00+00:00,101048.44131587003,19920.000000000015,1,101048.44131587003,0.0
2024-01-10 00:00:00+00:00,101790.08251919929,3968.0640000000058,2,101790.08251919929,0.0
2024-01-11 00:00:00+00:00,101217.42715259737,3968.0640000000058,2,101790.08251919929,-0.005625846373529586
2024-01-12 00:00:00+00:00,100955.9933273558,18849.058107950856,1,101790.08251919929,-0.008194208818783189
2024-01-16 00:00:00+00:00,100863.91883500411,18849.058107950856,1,101790.08251919929,-0.00909876150282607
2024-01-17 00:00:00+00:00,100276.80125513383,18849.058107950856,1,101790.08251919929,-0.01486668668119051
2024-01-18 00:00:00+00:00,101309.88310141087,101309.88310141087,0,101790.08251919929,-0.004717546207881784
2024-01-19 00:00:00+00:00,101188.33149353988,20180.92871380104,1,101790.08251919929,-0.00591168619541993
2024-01-22 00:00:00+00:00,100972.52377441271,20180.92871380104,1,101790.08251919929,-0.008031811396089439
2024-01-23 00:00:00+00:00,101553.5753166982,20180.92871380104,1,101790.08251919929,-0.0023234798189349926
2024-01-24 00:00:00+00:00,102472.22789564707,20180.92871380104,1,102472.22789564707,0.0
2024-01-25 00:00:00+00:00,104226.51961315355,20180.92871380104,1,104226.51961315355,0.0
2024-01-26 00:00:00+00:00,104403.60701177028,20180.92871380104,1,104403.60701177028,0.0
2024-01-29 00:00:00+00:00,105134.10316617755,20180.92871380104,1,105134.10316617755,0.0
